workerid,proliferate.condition,base_image,category,edit_type,level,novel_word,perturbed_image,rating,response_time_ms,stimulus_id,error
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,style,17,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_16_17.png,1,1564,shape_16,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,add,5,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/dolphin_5.png,6,2465,dolphin,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,remove,14,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tiger_14.png,6,4617,checkerboard_tiger,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,background,20,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/golden-retriever_20.png,7,2049,golden-retriever,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,add,20,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_28_20.png,1,2600,shape_28,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,add,17,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_13_17.png,1,2568,shape_13,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,texture,11,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/golden-retriever_11.png,6,2344,golden-retriever,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,color,17,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_28_17.png,6,1797,shape_28,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,background,11,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/background/crystal_telescope_11.png,7,3220,crystal_telescope,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,texture,14,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/texture/drone_dagger_14.png,5,2527,drone_dagger,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,texture,17,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_24_17.png,1,3969,shape_24,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,background,14,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/horse_14.png,7,2815,horse,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,remove,11,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/remove/rabbit_11.png,1,2172,rabbit,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,,,,pon,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,1226,attention_check_3,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,shape,5,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/rabbit_5.png,3,2235,rabbit,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,background,8,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_28_8.png,7,2165,shape_28,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,color,5,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/color/drone_dagger_5.png,6,2706,drone_dagger,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,shape,20,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tiger_20.png,6,2471,checkerboard_tiger,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,style,5,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/bonsai_crystal_5.png,6,3082,bonsai_crystal,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,texture,20,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/checkerboard_tv-remote_20.png,5,2408,checkerboard_tv-remote,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,style,8,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_11_8.png,2,2160,shape_11,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,style,20,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_24_20.png,1,1827,shape_24,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,add,14,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/add/crystal_telescope_14.png,3,2354,crystal_telescope,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,remove,11,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_16_11.png,1,1643,shape_16,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,texture,14,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/horse_14.png,2,2482,horse,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,add,19,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/dolphin_19.png,5,2330,dolphin,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,shape,20,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/horse_20.png,1,1977,horse,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,,,,neb,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,1,1808,attention_check_4,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,shape,19,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/bird-feathers_saxophone_19.png,6,2489,bird-feathers_saxophone,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,background,8,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/rabbit_8.png,7,1619,rabbit,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,remove,14,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/drone_dagger_14.png,1,2057,drone_dagger,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,remove,20,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/drone_dagger_20.png,1,1079,drone_dagger,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,style,17,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_28_17.png,1,1717,shape_28,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,add,11,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_11_11.png,1,2325,shape_11,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,color,8,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_19_8.png,6,2250,shape_19,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,background,11,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/corkscrew_11.png,6,2750,corkscrew,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,add,17,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_28_17.png,1,1812,shape_28,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,background,14,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_13_14.png,5,4064,shape_13,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,color,11,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_16_11.png,6,1945,shape_16,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,style,11,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/dolphin_11.png,5,2190,dolphin,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,shape,2,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/shape/bonsai_crystal_2.png,3,2079,bonsai_crystal,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,,,,rav,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,1,1604,attention_check_5,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,texture,11,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/bee_11.png,5,6930,bee,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,background,19,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_24_19.png,7,3236,shape_24,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,remove,8,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/remove/horse_8.png,1,1979,horse,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,add,8,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_19_8.png,1,3012,shape_19,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,remove,19,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_24_19.png,1,1211,shape_24,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,shape,19,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/rabbit_19.png,1,3639,rabbit,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,shape,8,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tv-remote_8.png,3,2333,checkerboard_tv-remote,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,add,14,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/bird-feathers_saxophone_14.png,3,4168,bird-feathers_saxophone,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,style,19,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/corkscrew_19.png,1,1600,corkscrew,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,color,2,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/checkerboard_tv-remote_2.png,6,2162,checkerboard_tv-remote,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,background,17,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/background/crystal_telescope_17.png,7,9475,crystal_telescope,
206,Group 7,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,add,14,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/horse_14.png,1,1820,horse,
206,Group 7,,,,,,,,2028,,
198,Group 6,,,,,,,,,,
198,Group 6,,,,,,,,4135,,
198,Group 6,,,,,,,,16806,,
198,Group 6,,,,,,,7,5049,,
198,Group 6,,,,,,,1,2579,,
198,Group 6,,,,,,,6,3468,,
198,Group 6,,,,,,,,8968,,
198,Group 6,,,,,,,5,1058,,
198,Group 6,,,,,,,,6731,,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,shape,19,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/shape/crystal_telescope_19.png,5,5299,crystal_telescope,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,color,20,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/corkscrew_20.png,6,2876,corkscrew,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,color,5,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/checkerboard_tv-remote_5.png,6,3656,checkerboard_tv-remote,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,remove,11,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/remove/corkscrew_11.png,2,2371,corkscrew,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,background,2,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_28_2.png,7,3316,shape_28,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,color,11,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/color/drone_dagger_11.png,6,1936,drone_dagger,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,style,14,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_24_14.png,5,2649,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,add,11,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_24_11.png,5,3198,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,color,5,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_24_5.png,6,1925,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,remove,8,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/bonsai_crystal_8.png,3,6435,bonsai_crystal,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,style,20,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_11_20.png,3,4237,shape_11,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,style,17,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/dolphin_17.png,5,2921,dolphin,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,color,14,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_13_14.png,6,2848,shape_13,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,,,,toma,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,3737,attention_check_1,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,remove,14,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_24_14.png,2,2921,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,remove,20,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/crystal_telescope_20.png,4,3034,crystal_telescope,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,add,17,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/horse_17.png,2,5748,horse,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,style,20,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/dolphin_20.png,5,3741,dolphin,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,remove,19,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/bonsai_crystal_19.png,4,2562,bonsai_crystal,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,shape,14,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/horse_14.png,3,3322,horse,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,add,20,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/corkscrew_20.png,5,5172,corkscrew,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,remove,11,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tiger_11.png,6,6255,checkerboard_tiger,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,remove,14,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_16_14.png,4,2841,shape_16,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,texture,5,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/dolphin_5.png,5,1888,dolphin,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,remove,2,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tv-remote_2.png,4,5378,checkerboard_tv-remote,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,remove,14,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/bonsai_crystal_14.png,3,4292,bonsai_crystal,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,shape,19,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tv-remote_19.png,5,4540,checkerboard_tv-remote,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,,,,blick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,1,1839,attention_check_2,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,texture,19,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_24_19.png,4,4693,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,color,11,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_24_11.png,6,2314,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,remove,5,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tiger_5.png,6,3498,checkerboard_tiger,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,shape,20,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_24_20.png,2,3179,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,shape,2,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_24_2.png,4,3714,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,texture,8,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/corkscrew_8.png,5,2117,corkscrew,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,add,19,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/golden-retriever_19.png,3,3570,golden-retriever,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,texture,17,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/dolphin_17.png,4,2833,dolphin,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,background,19,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_16_19.png,6,2778,shape_16,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,color,11,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/bee_11.png,6,1441,bee,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,shape,20,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_16_20.png,1,1810,shape_16,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,shape,11,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/corkscrew_11.png,5,2322,corkscrew,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,style,11,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/style/bird-feathers_saxophone_11.png,5,4799,bird-feathers_saxophone,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,,,,pon,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,2616,attention_check_3,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,color,14,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/bee_14.png,6,3066,bee,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,background,5,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/golden-retriever_5.png,6,1582,golden-retriever,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,add,19,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/add/crystal_telescope_19.png,4,8479,crystal_telescope,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,add,19,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/horse_19.png,2,2769,horse,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,add,20,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/golden-retriever_20.png,3,4894,golden-retriever,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,texture,19,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/rabbit_19.png,4,3225,rabbit,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,background,11,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_24_11.png,6,2265,shape_24,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,texture,8,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/checkerboard_tv-remote_8.png,5,4321,checkerboard_tv-remote,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,style,19,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/bonsai_crystal_19.png,4,5730,bonsai_crystal,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,color,14,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/color/bonsai_crystal_14.png,5,2022,bonsai_crystal,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,background,17,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_19_17.png,5,2906,shape_19,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,background,20,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/background/bonsai_crystal_20.png,6,2130,bonsai_crystal,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,color,19,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/color/bird-feathers_saxophone_19.png,6,3389,bird-feathers_saxophone,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,,,,neb,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,1,2218,attention_check_4,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,style,20,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/style/bird-feathers_saxophone_20.png,5,2885,bird-feathers_saxophone,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,add,14,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/checkerboard_tv-remote_14.png,5,6202,checkerboard_tv-remote,
198,Group 6,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,color,19,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/rabbit_19.png,6,3892,rabbit,
